,noun,adj,propn,adv,intj,cconj,sconj,adp,det,num,punct,symbol,particle,pron,abbr,TTR,avg_word_len,avr_sent_len,hapax_legomena,coref,see_pron,see_det,1st_pron,2nd_pron,3rd_pron,active_voice,passive_voice,1st_prs_verb,2nd_prs_verb,3rd_prs_verb,core_verb,verbtype_ratio,da_inf,gerund,supine,verb_particle,pres_tense,past_tense,ind_mood,cond_mood,imp_mood,quot_mood,neg_polarity,nom_case,gen_case,part_case,ill_case,ine_case,ela_case,alla_case,ade_case,abl_case,tra_case,ter_case,ess_case,abe_case,com_case,nsubj,nsubj_cop,modal,acl:relc,csubj,csubj_cop,obj,ccomp,xcomp,obl,nmod,appos,nummod,amod,advcl,voc,cop,conj,cc
obl,0.33283672340802517,0.3842457495543054,0.3256476948823321,-0.3877647725281079,0.05258655444087285,-0.4531959278801129,0.02994890310489722,0.35943382324775064,0.034939175913406534,0.32985364965294717,-0.5469534862133439,0.3210390432282597,0.32211155665839164,-0.10436908717080012,-0.011753317576059928,0.5275097687981266,0.37073887587975457,0.37024799504372125,0.3290310143583262,-0.2299606399494848,-0.32441037716804,0.10446113447249071,-0.06331720034107818,-0.14837441664070028,0.3266471583913843,0.0776117874367665,0.5651343680550148,0.12969803910358055,-0.13686789867870439,0.16854912646284995,-0.17278779685281595,-0.2867887681004974,-0.0590777982746233,0.04639762715590565,0.054933689530247354,0.5911524255980019,-0.3314056617194896,0.6550858892570803,-0.07164009404586258,0.12434784707392708,0.012734857460416742,0.20429995883301658,-0.41743718287908355,-0.5880058936086966,0.4088466953798203,0.07057855076202048,0.04224144790631145,0.05260068698411671,0.5523339811860716,0.498805328841556,0.5387457472525562,0.4699695280613027,0.4310184213806809,0.18170369718792378,0.12440799301332306,0.1801066625907952,0.02181647430639064,0.06952534424058203,-0.6013800920706854,0.06331243063562947,0.48480684358437026,0.047429700650062086,0.291862281102362,0.3190591492908183,-0.4684851905135908,0.0011670685452874914,1.0,0.2818177812514475,0.060322128384186526,0.2819551160047766,0.3437827974019682,0.04444477870854085,0.24783609827193945,-0.5819874959958118,-0.40646319686961674,-0.453195927880113
nmod,0.7996468268086744,0.4621706718822312,0.6853920089804679,-0.7024282322549253,-0.057490680682666905,-0.24347268254330914,-0.15664527932490982,0.585347465508154,-0.0802280290447867,0.5365218529353878,-0.5505349518041273,0.3503242963434315,0.39541993772866046,-0.6067195653248774,0.7604044351960724,0.2572773858970443,0.77718106325908,0.6830810993273779,0.1166125203125593,-0.5525806217759255,-0.31124746816849186,0.027581459169646143,-0.3488714902541515,-0.3904227863052915,-0.21764205996554314,-0.6092420137323183,0.4108498664542118,-0.389104672689672,-0.4277400569126454,-0.06557800800032461,-0.5164432597618801,-0.2791134468576731,-0.12789920271368588,0.009526274924978581,-0.29226072734931835,0.3471183998097128,-0.22675978562499854,-0.007827812132509646,-0.5721601205892912,0.0162979712728602,-0.25971179614713286,0.3087209885953974,-0.25278127321069654,-0.40746507597307735,0.9058582617272126,0.16974280562409305,-0.21353025745083556,0.6154496385034459,0.16774856498787669,-0.07487009140613039,0.18705307489241085,0.11266146201296927,0.40299452811355185,0.1908266962108303,0.4895390096305603,0.05928302721975709,-0.0747390099061135,-0.2552947044006631,-0.2977034308670518,-0.21840223118361365,0.19139646822007336,0.10827064794322071,0.2908636488413018,0.21294778444658544,-0.3714499697347815,-0.33507885568204204,0.2818177812514475,1.0,0.08746431317398023,0.5567182201064834,0.42247102163785755,0.012965751378726777,0.31341320205569806,-0.2209610655539808,-0.0707203110882691,-0.24347268254330912
appos,0.19266374610945464,0.36856214884249744,0.3330130219469463,0.0566978411407386,0.27589139575540333,-0.11920647622463365,-0.12642909846014885,0.057806790766111574,0.006057650997781909,0.0035089725290378014,-0.0934711381268891,0.46968209357441065,0.6381892304785403,-0.24241165554208957,0.058779165748213,0.31627896012105194,0.19742104144234124,0.1102069919024114,0.4790005825751243,-0.2621652482973991,0.11296882310762894,0.28891259904064515,-0.14313574171797935,-0.22881588256333543,0.04038306584722423,0.07779372700420235,0.003856219540190319,-0.1627534359100091,-0.2876744616776181,0.3644103101002941,0.02567209534857665,-0.007227987637696179,-0.034369160759812584,0.29948095448942214,-0.04918373342273625,0.3032210598890732,0.08499461686511603,0.04090033675425889,0.016489246393201214,0.040580284891458804,-0.0915277677437574,0.4416023135731324,-0.0031067384974144373,0.1976531929750376,0.19089482788648585,-0.13005520785229505,-0.028069856151706863,0.12095130555248217,0.38274739792160994,-0.30221246784637973,0.2563326369555897,0.2016973831952726,0.3570894354681641,0.3890038443941371,0.2980742491001058,0.4499209095503437,0.3362343206948329,0.23496630592037987,-0.05138486214372741,0.1481786872657121,0.20275952766695032,0.18718146796682444,0.2693437826815916,0.05928254771775428,-0.12156931636421121,0.16831055001839268,0.060322128384186526,0.08746431317398023,1.0,0.025338652824261593,0.46203941858915637,-0.15405078862942156,0.5482633130198735,0.06971858935676793,-0.03571452721988932,-0.11920647622463362
nummod,0.5178147644372045,0.06002457937116533,0.13282162910804357,-0.4065763927866916,0.13091525687073263,-0.465109967064638,0.10350143369572944,0.8357200431395618,-0.2822471526369418,0.9725733454090878,-0.3638830802519185,0.2985046104122446,0.3514023582084112,-0.3813160323278568,0.6406141897497987,0.15281157073983365,0.24588966863966202,0.6307777695014627,0.04269819961109657,-0.2951224895461377,-0.178663791073488,-0.12939548811421717,-0.21912576232371173,-0.01714463194668093,-0.06496395239758825,-0.5337498441109387,0.2754084317503339,-0.21360424563662758,-0.08367120556203385,-0.3555543614349236,-0.2962919371434792,-0.19459788931141336,0.09480709152949895,0.015355587618241254,-0.23735324990933498,0.1563061731837746,-0.2530543395931307,0.0054041287501795186,-0.5355598168306827,0.28870998501439216,0.020525503636671424,0.253536905227356,-0.005868301723582709,-0.6546054337444602,0.34581351189440607,0.4413804429060191,-0.16066253935708563,0.38038691586510104,0.0943305027748931,-0.1695952133689568,0.4115048092305719,0.18547554170676758,-0.012087329074112925,0.2268221300216119,0.7708325717970278,0.12125371827583442,-0.23541698104161818,-0.3278657839431405,-0.26870758144490464,0.008790732411196317,-0.04036401042515144,0.22833457262532783,0.24103205540927275,0.1857741466761457,-0.4955938558607999,-0.23671853712085333,0.2819551160047766,0.5567182201064834,0.025338652824261593,1.0,0.08626796551985563,0.1540457904273637,0.3349180481136507,-0.265180706247166,-0.206411019845612,-0.465109967064638
amod,0.5499067301043808,0.79002260335132,0.47557840307819627,-0.18735080786650482,-0.10280159260471704,0.0029894013360136588,-0.19288177411022106,0.21580122377280012,-0.08150518161767498,0.04862756499442565,-0.5676538196251588,0.4210212500725703,0.3745616631073909,-0.5910302196089916,0.2368498243774047,0.6118916552684258,0.6567611645745294,0.25154886032979556,0.6605037871357252,-0.6262583824454228,-0.26845920203148244,0.13181725159666677,-0.4693272620125344,-0.2823330176773988,-0.18812534581676102,-0.2680839931924874,0.23221812457920535,-0.3073589848944993,-0.3855778981993634,0.2850466873376403,-0.3916844134307878,-0.32279488119741495,-0.06847506760162249,0.14564794210133764,-0.23470571954342334,0.3802462613715665,-0.2382324870579671,0.202079580087759,-0.308436300693496,0.052457948210632516,-0.339299370314264,0.24326317494442176,-0.3418832103072747,-0.16987423744747981,0.6002975939474605,0.04866574591745448,-0.19369489943062473,0.25207292029759376,0.28967139193559105,-0.09367976416774741,0.4105372173922779,0.07573495893200852,0.4321080367599937,0.30038652377978176,0.2484474288496122,0.12834312377222934,0.25672219154867776,-0.039706241181610515,-0.3506492593999368,-0.18704045355682594,0.13620454498643308,0.031317373936130814,0.27386430849310295,0.1661667931694538,-0.004497185437357125,-0.1541280678884791,0.3437827974019682,0.42247102163785755,0.46203941858915637,0.08626796551985563,1.0,-0.1380548681304128,0.23285779561553302,-0.31212577937683117,0.06053073060085001,0.0029894013360136466
advcl,0.1013183376672639,-0.23209765895665224,-0.20581974663392952,-0.31476265586165303,-0.1714973356239987,-0.2763785183935989,0.6462617386124608,0.025297804385050974,0.1503838644348972,0.029965367976128598,-0.16529013223947672,0.14583448971013527,0.23177178276690033,0.1594736417394802,-0.19230478765495837,0.12557089979796834,-0.07264491952725394,0.23519157615974173,0.004198180503711268,-0.0563890713452932,0.28413133427311277,0.13081576205746764,-0.22816035486764927,-0.009096870042017622,0.34272134379083913,0.19430217266946473,0.0741886711140748,-0.20343295848600532,0.15841059716579053,0.1866933038624058,0.25084951992055327,-0.20189061245268208,0.29243197439023316,0.45433976866876696,0.4507934865760307,-0.18053229720951938,0.33603125689578456,-0.2517638874176385,0.2276146249561885,0.27057398302216046,0.1286941475918363,0.2593774242385209,0.3016784581018726,-0.11334887641275748,-0.07399100783904336,0.4318863810478217,0.38453774518057476,0.07723531001386869,-0.15176113210126876,0.2835251260547455,0.04215147119069514,0.2739393327739765,-0.22536088934637094,0.35528573069592995,0.14315970663687397,0.25618068688048606,0.10320514511621426,0.09742670497724991,0.11629870490981216,0.2741975362346889,0.05120683289700585,0.28765992549486696,0.07638969427382154,0.4549381489175149,-0.16046372519062485,0.22557085370978452,0.04444477870854085,0.012965751378726777,-0.15405078862942156,0.1540457904273637,-0.1380548681304128,1.0,0.2400439064855918,-0.05091996105875344,-0.32821473554204295,-0.27637851839359895
voc,0.4057219739767002,0.3562852225838624,0.23751231072980783,-0.2938200586219035,0.5093662432656778,-0.2625322120237775,-0.07038808973816472,0.21596674949127742,0.05648042963758656,0.29814360285971836,-0.21640503982397402,0.6860610969406667,0.9159905415985928,-0.16260564765830623,0.17283342318833542,0.4127603339199336,0.3461682229543755,0.30764565353438866,0.35096209300468095,-0.1902398127709189,0.2734767936230271,0.17850530433601125,-0.25165948834353186,0.08440785986339702,0.27673137255238145,-0.002409622779470024,0.41286802789870203,-0.24279915222804338,-0.05553006042039171,0.31262305875235397,0.03612372736096159,-0.07155807567093847,0.1554441587899712,0.524872927096656,-0.03427875091964554,0.4719184131708419,0.27382978375317224,-0.023393737922077933,-0.0036493505290516883,0.060482395479105375,0.296404883920788,0.8151474377404081,0.11766440638753838,-0.10685505442923147,0.26497974697442017,0.20238180981579534,0.030679264462913237,0.36062015964593236,0.53614686722011,-0.3184768677463688,0.4608045850710742,0.5373144107964258,0.44352792466158886,0.7372247397165104,0.3935469256907549,0.6446905648262076,0.38211710938446797,0.048513177518016655,-0.06826001348681139,0.2894286684050381,0.21931415846840607,0.4338787367884675,0.5666496022302823,0.5300308855052386,-0.42561602573709506,0.25632059430651155,0.24783609827193945,0.31341320205569806,0.5482633130198735,0.3349180481136507,0.23285779561553302,0.2400439064855918,1.0,0.0072560538564468095,-0.11588929698793886,-0.2625322120237775
cop,-0.054743349179655634,-0.13650010732074755,-0.41984389815919054,0.31007024869506605,-0.01616761621826892,0.2459433426622573,-0.3001765431102178,-0.2799391668865945,0.27453314779569715,-0.22693885671302721,0.498584806557505,-0.0363207389891872,-0.019295273406054792,-0.07720424074485183,-0.18096120921084793,-0.307417373070326,-0.3092415095877632,-0.3377307719762808,-0.2292339712351034,-0.05157300789631749,0.3552722986516961,0.23012933543254652,-0.12673238841428022,0.05872715943870469,-0.3122190128671305,-0.11952699526455425,-0.27019947710807984,-0.16044426124727443,-0.03349185456022014,0.017461205779542587,0.25479249193717307,0.3609968982921205,0.008213044220009832,0.09344662031352013,-0.230836359555761,-0.3445858458872151,0.2815422000598077,-0.43990442045587513,0.1512423255926862,-0.23163431355651454,-0.03563481296553427,0.1238545242006923,0.5010707454793084,0.582947907999961,-0.34962941120948443,-0.2320123475357196,-0.2655452122677251,0.22504156578493295,-0.03874426200062878,-0.40059129090841855,-0.2830311476546497,-0.18907129976137194,-0.309716570528672,-0.03250846975234477,-0.04216077697949748,0.009931772942510362,0.0973863377845833,-0.4157969879479679,0.9303196499591015,-0.08828077106387484,-0.3113815859753936,-0.0600553697943853,0.051549018517340284,-0.391620768253431,0.07383962015439705,0.29373266856463237,-0.5819874959958118,-0.2209610655539808,0.06971858935676793,-0.265180706247166,-0.31212577937683117,-0.05091996105875344,0.0072560538564468095,1.0,0.3359228880706602,0.2459433426622573
conj,0.057832906420317645,0.034036107503163715,-0.046544004173184675,0.04177555693151721,-0.09226518987023287,0.6614959530501251,-0.5824525201578565,-0.03323367042922976,0.16978774182311465,-0.21460430467639038,0.28381043978041615,-0.3355068528340971,-0.16541364718598825,-0.2829008458960591,0.11325075296920134,-0.157439758509297,-0.03290522381232929,-0.23922019667730554,-0.01622807968276887,-0.1791908276580654,-0.14563882289445754,0.1825942574858158,-0.06533646110474375,0.10185291986161694,-0.44976249415613223,-0.15854221246412292,-0.2944732656869976,0.049583333784442525,-0.09306891118064643,-0.18685159612465588,-0.008146336010832618,0.015203969523927495,0.06730410165154642,-0.10292224793670718,-0.2540596479614981,-0.11018938814908674,-0.0074671413969996485,-0.19764072055481813,-0.12017529136300643,-0.28714466269516303,-0.11636334511992674,-0.12706276764677166,0.14160050112061306,0.31004848532033336,-0.0907476511082219,-0.06740258093082818,-0.3566835722565086,0.2189128317958098,-0.21389808803517502,-0.2768471670362841,-0.14801710877221683,-0.2811380428981429,-0.04824268035875188,-0.07165096875647796,-0.11294843775736105,-0.01657918557041675,0.05199411245035303,-0.33351203860799095,0.241713385774446,-0.14509707652822715,-0.4736426524046172,0.10387226974861029,-0.19826792101331073,-0.3592227341249974,0.5056959306591119,-0.10119702046087586,-0.40646319686961674,-0.0707203110882691,-0.03571452721988932,-0.206411019845612,0.06053073060085001,-0.32821473554204295,-0.11588929698793886,0.3359228880706602,1.0,0.661495953050125
cc,-0.1397000197748453,-0.04547595000736834,-0.20280595858675332,0.21034038772748795,-0.029729987218720565,1.0,-0.38677600332204365,-0.3396891879308923,0.21614060999695817,-0.4632488362207911,0.30211520002276016,-0.42116903092173796,-0.2687423405930363,-0.0020553813230094363,-0.06087039565182891,-0.1379311939649317,-0.13246707620504217,-0.5230595834344552,-0.08233132599323567,0.04825125740342923,-0.058716094865926376,0.13418164084226547,0.11837876820388618,0.15918512609209667,-0.24220140541959104,-0.0931342311866013,-0.3118379349192909,0.17060018461039186,0.13106258238178475,-0.12566240796824837,-0.22983006439572423,0.27386167899458547,-0.06636452372784002,-0.017178110877055477,-0.22852895984330365,-0.3226637239615184,0.07970696146947501,-0.2501359304468192,0.10582922255110297,-0.3365929143722392,-0.05257842592098532,-0.10713851808517814,0.11671696459651551,0.29962940423550777,-0.20799260902902209,0.1002851756036395,-0.289116356295562,-0.06966681896008348,-0.2126164643334289,-0.17133803032999065,-0.12687355765244787,-0.30535030601889185,-0.056470597363714806,-0.03549878569103549,-0.4393836056716724,-0.2293850930598724,0.07715289215978657,-0.21013075018328078,0.26499432084271457,-0.430378872351183,-0.22799388493204317,0.006973141512792693,-0.32575468809554875,-0.13560850836225216,0.875453691423741,0.052985105349607646,-0.453195927880113,-0.24347268254330912,-0.11920647622463362,-0.465109967064638,0.0029894013360136466,-0.27637851839359895,-0.2625322120237775,0.2459433426622573,0.661495953050125,1.0
